Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Erdman  ,Upton PLC Pharma Plc,Munich,Germany,48.1372,11.5755,Hospital,Government,Tesnorphine Silotamine,Antibiotics,100,319,31900,October,2020,Alan Ray,James Goodwill,Alfa,High
Gerlach LLC ,Purdy Ltd Pharm,Korbach,Germany,51.2719,8.8731,Pharmacy,Retail,Lovepion,Antiseptics,30,544,16320,October,2020,Steve Pepple,Tracy Banks,Bravo,Medium
Erdman  ,"Steuber, Skiles and Kilback Pharmaceutical Limited",Bonn,Germany,50.7339,7.0997,Pharmacy,Retail,Darlofen,Antipiretics,5,577,2885,October,2020,Daniel Gates,Alisha Cordwell,Charlie,Low
Erdman  ,Streich PLC ,Bottrop,Germany,51.5232,6.9253,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,,762,15240,October,2020,Steve Pepple,,Bravo,Medium
Gerlach LLC ,Mraz Group Pharma Plc,Hohen Neuendorf,Germany,52.6667,13.2831,Hospital,Private,Travoloride,Antiseptics,144,785,,October,2020,Morris Garcia,Tracy Banks,Bravo,High
Koss   ,Fritsch LLC Pharm,Biberach,Germany,48.0981,9.7886,Hospital,Government,Tetalamide,Antibiotics,100,430,43000,October,2020,Alan Ray,James Goodwill,Alfa,High
Erdman  ,McDermott Inc Pharma Plc,Staßfurt,Germany,51.8667,11.5667,Pharmacy,Retail,Metapatch,Antipiretics,510,438,223380,October,2020,Thompson Crawford,James Goodwill,Alfa,High
Gerlach LLC ,Turner Ltd ,Porta Westfalica,Germany,52.2167,8.9333,Hospital,Private,Exotropin Empizine,Mood Stabilizers,50,785,39250,October,2020,Anne Wu,,Delta,High
Gerlach LLC ,Murray PLC ,Wesel,Germany,51.6586,6.6178,Pharmacy,Retail,Aggretisol,Antimalarial,20,262,5240,October,2020,Sheila Stones,Britanny Bold,Delta,Low
Erdman  ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,51.7067,10.0011,Pharmacy,Retail,Effidomide Evofribrate,Antiseptics,96,612,58752,October,2020,,James Goodwill,Alfa,High
Erdman  ,Sauer-Herzog Pharmacy,Winsen,Germany,53.3667,10.2167,Pharmacy,Retail,Proprabax,Analgesics,30,64,1920,October,2020,Sheila Stones,Britanny Bold,Delta,Low
Erdman  ,Kreiger Inc Pharm,Salzgitter,Germany,52.1503,10.3593,Hospital,Government,Choriotrisin,Antibiotics,480,591,283680,October,2020,Abigail Thompson,Tracy Banks,Bravo,High
Koss   ,"Kirlin, Hamill and Dickinson Pharma Plc",Weißenburg,Germany,49.0306,10.9719,Pharmacy,Retail,Abilovir Aprotasol,Antipiretics,120,269,32280,October,2020,Daniel Gates,Alisha Cordwell,Charlie,High
Koss   ,Gottlieb-Koss Pharm,Hattingen,Germany,51.3992,7.1858,Pharmacy,Institution,Alglutriptan,Analgesics,50,301,15050,October,2020,Stella Given,Alisha Cordwell,Charlie,Medium
Erdman  ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,50.9119,13.3428,Pharmacy,Retail,Choriotrisin,Antibiotics,72,591,42552,October,2020,Morris Garcia,Tracy Banks,Bravo,High
Koss   ,Haley PLC Pharmacy,Kassel,Germany,51.3158,9.4979,Pharmacy,Retail,Abatatriptan,Antibiotics,,742,14840,October,2020,Jessica Smith,Britanny Bold,Delta,Medium
Erdman  ,Nader-Borer Pharm,Kerpen,Germany,50.8719,,Hospital,Private,Adideine,Mood Stabilizers,96,678,,October,2020,Steve Pepple,,Bravo,High
Erdman  ,Leuschke PLC Pharmaceutical Ltd,Worms,Germany,49.6319,8.3653,Pharmacy,Institution,Spiroderall,Mood Stabilizers,20,653,13060,October,2020,Daniel Gates,Alisha Cordwell,Charlie,Medium
Koss   ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,51.7333,14.6333,Pharmacy,Retail,Alemtuvatol Megalinum,Analgesics,,682,34100,October,2020,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Koss   ,"Ondricka, Rosenbaum and Beahan Pharm",Iserlohn,Germany,51.3833,7.6667,Hospital,Government,Diprolimus,Antiseptics,24,634,15216,October,2020,Jessica Smith,Britanny Bold,Delta,Medium
Koss   ,Konopelski-Blick Pharmaceutical Limited,Bramsche,Germany,52.4089,7.9728,Hospital,Government,Relenvice,Antimalarial,30,459,13770,October,2020,Erica Jones,James Goodwill,Alfa,Medium
Koss   ,Monahan Ltd Pharma Plc,Güstrow,Germany,53.7939,12.1764,Pharmacy,Retail,Ampinonide,Antimalarial,13,248,3224,October,2020,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Fritsch LLC Pharmaceutical Ltd,Mülheim,Germany,51.4283,6.8789,Hospital,Government,Adalatamine,Antiseptics,50,794,39700,October,2020,Stella Given,Alisha Cordwell,Charlie,High
Erdman  ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,52.8478,8.0439,Pharmacy,Retail,Allomenda,Antipiretics,,487,,October,2020,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Abernathy and Sons ,Freiburg im Breisgau,Germany,47.9947,7.8497,Pharmacy,Retail,Magneprex,Antimalarial,56,187,10472,October,2020,Steve Pepple,Tracy Banks,Bravo,Medium
Erdman  ,Kris LLC Pharmaceutical Ltd,Lichtenfels,Germany,50.1333,,Hospital,Private,Abatatriptan,Antibiotics,110,742,81620,October,2020,Mary Gerrard,Britanny Bold,Delta,High
Erdman  ,Heller-Abernathy Pharmaceutical Limited,Siegburg,Germany,50.8014,7.2044,Hospital,Private,Zonitonin,Antiseptics,100,518,,October,2020,Mary Gerrard,Britanny Bold,Delta,High
Gerlach LLC ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,50.8167,7.0333,Pharmacy,Retail,Alemtuvatol Megalinum,Analgesics,30,682,20460,November,2017,Anne Wu,Britanny Bold,Delta,Medium
Erdman  ,Abernathy and Sons Pharmaceutical Limited,Dietzenbach,Germany,50.0086,8.7756,Hospital,Private,Lacoplex Hyaluvance,Mood Stabilizers,,334,668,November,2017,Daniel Gates,,Charlie,Low
Gerlach LLC ,"Barrows, Zboncak and Reichert Pharm",Aurich,Germany,53.4714,7.4836,Pharmacy,Institution,Immurenol Temarate,Antipiretics,48,303,14544,November,2017,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Pfannerstill Group ,Calw,Germany,48.7144,8.7375,Hospital,Private,Thionide,Analgesics,20,113,,November,2017,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Marquardt-Ryan Pharma Plc,Sondershausen,Germany,51.3667,10.8667,Pharmacy,Institution,Cogxone Levanide,Antimalarial,30,686,20580,November,2017,Steve Pepple,Tracy Banks,Bravo,Medium
Kozey-Emmerich ,Feest PLC Pharmaceutical Ltd,Neustadt,Germany,48.8111,9.3656,Hospital,Private,Interfedox Pilobamol,Antiseptics,900,41,36900,November,2017,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,"Block, Thiel and Kuphal Pharm",Taunusstein,Germany,50.1435,8.1606,Hospital,Government,Tesnorphine Silotamine,Antibiotics,50,319,15950,November,2017,Jessica Smith,Britanny Bold,Delta,Medium
Gerlach LLC ,Steuber Ltd Pharmaceutical Limited,Ennepetal,Germany,51.3021,7.3425,Pharmacy,Institution,Propratecan,Antimalarial,10,682,6820,November,2017,Stella Given,Alisha Cordwell,Charlie,Low
Koss   ,"Blick, Pacocha and Schowalter Pharmacy",Würzburg,Germany,49.7944,9.9294,Hospital,Government,Claricriptine Adaferol,Antibiotics,10,33,330,November,2017,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Streich PLC Pharm,Radolfzell am Bodensee,Germany,47.7369,8.9697,Hospital,Private,Doxivorin,Antimalarial,5,516,2580,November,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,Quigley-Heathcote Pharm,Witten,Germany,51.4333,7.3333,Hospital,Private,Sucprine Specbalamin,Antiseptics,30,182,5460,November,2017,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,Weber Ltd Pharmaceutical Ltd,Merseburg,Germany,51.3544,11.9928,Hospital,Private,Alglutriptan,Analgesics,2,301,602,November,2017,Morris Garcia,Tracy Banks,Bravo,Low
Koss   ,Kris LLC Pharmaceutical Limited,Herten,Germany,,7.1333,Hospital,Government,Raparidol,Mood Stabilizers,15,187,2805,November,2017,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,Fadel-West Pharmacy,Ditzingen,Germany,48.8264,9.0667,Hospital,Government,Fentalac,Antipiretics,2,618,1236,November,2017,Mary Gerrard,Britanny Bold,Delta,Low
Daugherty-Rempel  ,Balistreri-Watsica Pharma Plc,Siegen,Germany,50.8756,8.0167,Pharmacy,Institution,Insozyme,Antiseptics,75,655,49125,November,2017,Daniel Gates,Alisha Cordwell,Charlie,High
Gerlach LLC ,"Nolan, DuBuque and Schultz ",Oldenburg,Germany,53.1439,,Hospital,Private,Rebedase Aplencor,Mood Stabilizers,20,180,3600,November,2017,Alan Ray,,Alfa,Low
Gerlach LLC ,"Moen, Murazik and Smith Pharmaceutical Ltd",Ingolstadt,Germany,48.7636,11.4261,Hospital,Government,Hepavice,Mood Stabilizers,2,140,280,November,2017,Daniel Gates,Alisha Cordwell,Charlie,Low
Erdman  ,Harris-Conroy Pharmacy,Wilhelmshaven,Germany,,8.1333,Pharmacy,Retail,Propralamide Dexlanzolam,Mood Stabilizers,100,391,39100,November,2017,Anne Wu,Britanny Bold,Delta,High
Koss   ,Turner Ltd ,Porta Westfalica,Germany,52.2167,,Hospital,Private,Aspinavir Silovance,Antibiotics,144,549,79056,November,2017,Abigail Thompson,,Bravo,High
Gerlach LLC ,Reinger Group Pharma Plc,Weil am Rhein,Germany,47.5947,7.6108,Pharmacy,Institution,Cephozumab Synmethate,Antibiotics,108,768,82944,November,2017,Jessica Smith,Britanny Bold,Delta,High
Koss   ,"Towne, Cummerata and Blanda Pharmaceutical Limited",Naumburg,Germany,51.1521,11.8098,Hospital,Private,Ionclotide,Analgesics,2,631,1262,November,2017,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Raynor LLC Pharm,Hilden,Germany,51.1714,6.9394,Pharmacy,Retail,Panpion,Antiseptics,30,692,20760,November,2017,Steve Pepple,Tracy Banks,Bravo,Medium
Koss   ,"Haag, Bradtke and Terry ",Osterholz-Scharmbeck,Germany,53.2269,8.7947,Pharmacy,Institution,Robapril,Antipiretics,10,453,4530,November,2017,,Tracy Banks,Bravo,Low
Gerlach LLC ,Murray PLC Pharma Plc,Reinbek,Germany,53.5089,10.2483,Hospital,Private,Zyvance,Analgesics,25,323,8075,November,2017,Erica Jones,James Goodwill,Alfa,Medium
Gerlach LLC ,Moore PLC Pharm,Bremerhaven,Germany,53.55,8.5833,Hospital,Government,Imiderm Vibranovate,Antipiretics,5,390,1950,November,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,"Runolfsson, Swaniawski and Jaskolski Pharmaceutical Limited",Dessau-Roßlau,Germany,51.8333,12.2333,Pharmacy,Institution,Abilovir Aprotasol,Antipiretics,,269,-8608,November,2017,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Rosenbaum-Tromp Pharm,Bühl,Germany,48.6953,8.135,Hospital,Government,Nisorase,Antibiotics,110,393,43230,November,2017,Anne Wu,Britanny Bold,Delta,High
Koss   ,"Block, Thiel and Kuphal Pharmaceutical Limited",Ludwigsburg,Germany,48.8975,9.1919,Hospital,Government,Clinolan Pitoletra,Mood Stabilizers,6,130,,November,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,"Armstrong, Medhurst and Bogisich Pharmacy",Lehrte,Germany,52.3725,9.9769,Hospital,Government,Temasone Thiobucil,Antimalarial,5,482,2410,November,2017,Erica Jones,James Goodwill,Alfa,Low
Erdman  ,Botsford PLC ,Reutlingen,Germany,48.4833,9.2167,Hospital,Government,Afretosine,Mood Stabilizers,30,404,12120,November,2017,Thompson Crawford,James Goodwill,Alfa,Medium
Gleason   ,"Harris, Daugherty and Okuneva Pharm",Neuwied,Germany,50.4286,7.4614,Hospital,Government,Palodizem,Mood Stabilizers,1467,201,294867,November,2017,Thompson Crawford,James Goodwill,Alfa,High
Koss   ,"Kertzmann, Quitzon and Harris ",Greven,Germany,52.0917,7.6083,Hospital,Government,Tesnorphine Silotamine,Antibiotics,6,319,1914,November,2017,Daniel Gates,Alisha Cordwell,Charlie,Low
Koss   ,Waelchi LLC Pharm,Sinsheim,Germany,49.25,8.8833,Pharmacy,Retail,Rebedase Aplencor,Mood Stabilizers,6,180,1080,November,2017,,Britanny Bold,Delta,Low
Koss   ,Bosco-Marquardt Pharmaceutical Ltd,Höxter,Germany,51.7667,9.3667,Hospital,Private,Nisorase,Antibiotics,15,393,5895,November,2017,,Britanny Bold,Delta,Low
Gerlach LLC ,Prohaska-Kuhic Pharmaceutical Limited,Wittmund,Germany,53.5747,7.7808,Hospital,Private,Doxivorin,Antimalarial,96,516,49536,November,2017,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,"Will, McGlynn and Fritsch Pharmaceutical Limited",Alzey,Germany,49.7517,8.1161,Hospital,Government,Kinovatol,Analgesics,24,370,8880,November,2017,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Bosco-Marquardt Pharmaceutical Limited,Brandenburg,Germany,52.4117,12.5561,Hospital,Government,Adrecetam Barazoxane,Antimalarial,5,24,120,November,2017,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Ritchie-Rodriguez Pharmacy,Herford,Germany,52.1146,8.6734,Pharmacy,Retail,Interfestar,Antibiotics,20,62,1240,November,2017,Mary Gerrard,Britanny Bold,Delta,Low
Gleason   ,Wehner-Stehr Pharm,Chemnitz,Germany,50.8333,12.9167,Hospital,Government,Vibratosine Alemtrace,Antibiotics,,269,,November,2017,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Block-Romaguera ,Remscheid,Germany,51.1906,7.2247,Pharmacy,Institution,Topitaine,Mood Stabilizers,10,517,5170,November,2017,Erica Jones,James Goodwill,Alfa,Low
Kozey-Emmerich ,Mante-Grady Pharmaceutical Ltd,Laatzen,Germany,52.3077,9.8133,Pharmacy,Institution,Zonitonin,Antiseptics,200,518,103600,November,2017,Thompson Crawford,James Goodwill,Alfa,High
Erdman  ,Feest-Kshlerin Pharma Plc,Merzig,Germany,49.4471,6.6312,Hospital,Government,Ibruferon,Antiseptics,200,82,16400,November,2017,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Schaefer Group Pharmaceutical Ltd,Rodgau,Germany,50.0256,8.8841,Hospital,Government,Apromin,Antiseptics,20,375,7500,November,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Erdman  ,Hermiston LLC Pharm,Moers,Germany,51.4592,6.6197,Pharmacy,Retail,Ionclotide,Analgesics,768,631,,November,2017,Abigail Thompson,,Bravo,High
Koss   ,Mraz Group Pharma Plc,Hohen Neuendorf,Germany,52.6667,13.2831,Hospital,Private,Sanctumine,Antimalarial,50,149,7450,November,2017,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Brakus, Rempel and Harber Pharm",Winnenden,Germany,48.8764,9.3978,Hospital,Private,Temasone Thiobucil,Antimalarial,10,482,4820,November,2017,Stella Given,Alisha Cordwell,Charlie,Low
Gleason   ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,52.4238,9.4359,Pharmacy,Retail,Epzipitant,Analgesics,900,778,700200,November,2017,Thompson Crawford,James Goodwill,Alfa,High
Koss   ,"Reinger, Kihn and Goyette Pharmaceutical Limited",Overath,Germany,50.95,7.3,Hospital,Government,Abilovir Aprotasol,Antipiretics,15,269,4035,November,2017,Daniel Gates,,Charlie,Low
Gerlach LLC ,Feest-Kshlerin ,Velbert,Germany,51.34,7.0416,Hospital,Government,Nevanide Actozide,Antibiotics,2,773,,November,2017,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Veum and Sons Pharmaceutical Limited,Landsberg,Germany,48.0528,10.8689,Pharmacy,Institution,Afluferon Entrarenone,Antimalarial,4,104,416,November,2017,Jessica Smith,Britanny Bold,Delta,Low
Daugherty-Rempel  ,Bayer LLC ,Rudolstadt,Germany,50.7169,,Hospital,Private,Zynosine,Antimalarial,60,74,4440,November,2017,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Rogahn-Klein Pharma Plc,Leinfelden-Echterdingen,Germany,48.6928,9.1428,Pharmacy,Institution,Allomenda,Antipiretics,20,487,9740,November,2017,Daniel Gates,,Charlie,Medium
Erdman  ,Predovic LLC Pharmaceutical Ltd,Hannover,Germany,52.3744,,Pharmacy,Institution,Acantaine,Antibiotics,20,66,1320,November,2017,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Effertz, Heaney and Tillman Pharma Plc",Bad Nauheim,Germany,50.3667,8.75,Hospital,Government,Neuropogen Empibax,Analgesics,10,605,6050,November,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Cartwright-Fay Pharmaceutical Ltd,Wangen im Allgäu,Germany,47.6858,9.8342,Pharmacy,Retail,Atomorelin,Analgesics,10,555,5550,November,2017,Stella Given,Alisha Cordwell,Charlie,Low
Welch-Langworth ,Gulgowski-Vandervort Pharm,Rathenow,Germany,52.6,12.3333,Hospital,Private,Alpradipine,Analgesics,280,445,124600,November,2017,Mary Gerrard,Britanny Bold,Delta,High
Koss   ,Hermiston and Sons Pharmacy,Plauen,Germany,50.495,12.1383,Pharmacy,Institution,Thalilamide,Antibiotics,10,615,6150,November,2017,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Turner Ltd ,Porta Westfalica,Germany,52.2167,8.9333,Hospital,Private,Enzastryl,Antiseptics,500,26,13000,November,2017,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,McDermott Inc Pharma Plc,Staßfurt,Germany,51.8667,,Pharmacy,Retail,Quiniprosyn,Antiseptics,18,445,8010,November,2017,Jessica Smith,Britanny Bold,Delta,Medium
Gerlach LLC ,Terry-Kub Pharmaceutical Ltd,Wegberg,Germany,51.1333,6.2667,Pharmacy,Retail,Pulmofine,Antibiotics,8,688,5504,November,2017,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Denesik, Walter and Beatty ",Nordhorn,Germany,52.4333,7.0667,Pharmacy,Institution,Kinerinex,Antiseptics,5,647,3235,November,2017,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,51.2,11.9667,Pharmacy,Retail,Travosoline Capolac,Antipiretics,4,610,2440,November,2017,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,"Blanda, Stehr and Gleason Pharma Plc",Starnberg,Germany,47.9972,11.3406,Hospital,Private,Proderal,Antiseptics,10,34,340,November,2017,Jessica Smith,Britanny Bold,Delta,Low
Koss   ,Botsford and Sons ,Marl,Germany,51.6667,7.1167,Hospital,Private,Decidenu Galantrigine,Antipiretics,20,590,11800,November,2017,Stella Given,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,"Denesik, Walter and Beatty Pharmacy",Ludwigsfelde,Germany,52.2997,13.2667,Hospital,Private,Acelimus,Analgesics,3,746,2238,November,2017,,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Monahan Ltd Pharmaceutical Ltd,Lüneburg,Germany,53.2525,10.4144,Pharmacy,Retail,Algluconium Dorzofoxin,Antibiotics,5,611,3055,November,2017,Erica Jones,James Goodwill,Alfa,Low
Erdman  ,"Daniel, Baumbach and Nitzsche ",Steinheim am Main,Germany,50.1257,8.83,Hospital,Private,Aspinavir Silovance,Antibiotics,3,549,1647,November,2017,Daniel Gates,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Kub, Von and Herzog Pharmaceutical Ltd",Borken,Germany,51.8439,6.8583,Pharmacy,Institution,Magnemunex,Antiseptics,4,689,,November,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,"Wintheiser, Breitenberg and Gottlieb ",Bünde,Germany,52.2,8.6,Hospital,Private,Lovavatol Azelavarix,Mood Stabilizers,10,106,,November,2017,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,50.7592,7.005,Pharmacy,Retail,Symbitrim,Analgesics,20,536,,November,2017,Daniel Gates,Alisha Cordwell,Charlie,Medium
Koss   ,"Buckridge, Hand and Hyatt ",Dinslaken,Germany,51.5667,6.7333,Pharmacy,Institution,Androporin,Antiseptics,,659,3295,November,2017,Sheila Stones,,Delta,Medium
Gerlach LLC ,Bashirian Group Pharmacy,Georgsmarienhütte,Germany,52.2031,8.0447,Pharmacy,Institution,Decidenu Galantrigine,Antipiretics,30,590,17700,November,2017,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,47.8078,9.6417,Pharmacy,Retail,Belavarix Benzabicin,Antibiotics,,131,1310,November,2017,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Smith Inc Pharm,Luckenwalde,Germany,52.0831,13.1667,Pharmacy,Institution,Ampinonide,Antimalarial,10,248,2480,November,2017,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,McDermott Inc Pharmacy,Frankenthal,Germany,49.5333,8.35,Hospital,Private,Symbiroban,Antibiotics,5,122,610,November,2017,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Fritsch-Hauck Pharm,Fürstenwalde,Germany,52.3667,14.0667,Hospital,Government,Hemavate Spirolinum,Mood Stabilizers,10,210,2100,November,2017,Erica Jones,James Goodwill,Alfa,Low
Erdman  ,"Crist, Wisoky and Nolan Pharm",Bielefeld,Germany,52.0167,8.5333,Hospital,Government,Syntheruvax Proracin,Antimalarial,120,86,10320,November,2017,Mary Gerrard,Britanny Bold,Delta,Medium
Gerlach LLC ,Mraz-Kutch Pharmacy,Bad Salzuflen,Germany,52.0875,8.7506,Hospital,Government,Testant,Mood Stabilizers,125,488,61000,November,2017,Steve Pepple,Tracy Banks,Bravo,High
Erdman  ,Osinski-Botsford Pharm,Meerbusch,Germany,51.2667,6.6667,Pharmacy,Retail,Presetron,Mood Stabilizers,10,216,2160,November,2017,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Funk and Sons Pharm,Gießen,Germany,,8.6667,Pharmacy,Institution,Amamadin,Antimalarial,2,713,1426,November,2017,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,"Wuckert, Kreiger and Howell Pharma Plc",Lippstadt,Germany,51.6667,8.35,Hospital,Government,Halciramine,Antimalarial,180,409,73620,November,2017,Mary Gerrard,Britanny Bold,Delta,High
Rohan and Sons  ,Buckridge-Strosin Pharmaceutical Ltd,Erlangen,Germany,49.5964,,Hospital,Government,Afretosine,Mood Stabilizers,20,404,8080,November,2017,Jessica Smith,Britanny Bold,Delta,Medium
Gerlach LLC ,Hill Ltd Pharmaceutical Limited,Augsburg,Germany,48.3717,10.8983,Hospital,Government,Dasagestin,Analgesics,,386,15440,November,2017,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,Raynor-Graham Pharma Plc,Saarbrücken,Germany,49.2333,7,Pharmacy,Institution,Ganineva Agenium,Antiseptics,10,390,3900,November,2017,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,Schimmel-Waelchi Pharma Plc,Garbsen,Germany,,9.5981,Pharmacy,Institution,Penitrana,Analgesics,30,179,,November,2017,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Kohler-Bednar Pharmaceutical Ltd,Lübeck,Germany,,10.6864,Hospital,Government,Topitaine,Mood Stabilizers,5,517,,November,2017,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Towne, Cummerata and Blanda Pharmaceutical Limited",Naumburg,Germany,51.1521,11.8098,Hospital,Private,Halciramine,Antimalarial,50,409,20450,November,2017,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,"Kshlerin, Ryan and Leuschke ",Goch,Germany,51.6839,6.1619,Pharmacy,Institution,Diprotaine,Antiseptics,14,318,4452,November,2017,,Tracy Banks,Bravo,Low
Gerlach LLC ,Rosenbaum-Tromp Pharm,Bühl,Germany,48.6953,8.135,Hospital,Government,Adriacaine,Mood Stabilizers,20,361,7220,November,2017,Morris Garcia,,Bravo,Low
Koss   ,Crona PLC Pharmacy,Eschweiler,Germany,50.8167,6.2833,Hospital,Government,Primapion,Antibiotics,1104,492,543168,November,2017,Jimmy Grey,Alisha Cordwell,Charlie,High
Gerlach LLC ,Stanton-Cole Pharma Plc,Andernach,Germany,50.4397,7.4017,Hospital,Private,Diaxolol,Antiseptics,5,765,3825,November,2017,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,"Koelpin, Luettgen and Abernathy Pharmaceutical Ltd",Mörfelden-Walldorf,Germany,49.9896,8.5661,Hospital,Private,Fosinofen,Antipiretics,50,385,19250,November,2017,Abigail Thompson,Tracy Banks,Bravo,Medium
