Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Gerlach LLC ,Leffler-Russel Pharmaceutical Ltd,Lingen,Germany,52.5233,7.3172,Pharmacy,Retail,Tetalamide,Antibiotics,50.0,430,21500.0,October,2017,Anne Wu,Britanny Bold,Delta,Medium
Gerlach LLC ,"Fritsch, Hodkiewicz and Sipes Pharma Plc",Ettlingen,Germany,48.9333,8.4,Hospital,Government,Quixitriptan Alanesin,Antiseptics,10.0,79,790.0,October,2017,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Franecki Inc Pharmacy,Norden,Germany,53.5967,7.2056,Pharmacy,Institution,Travoloride,Antiseptics,5.0,785,3925.0,October,2017,Anne Wu,Britanny Bold,Delta,Low
Erdman  ,Ward Group Pharm,Mönchengladbach,Germany,51.2,6.4333,Hospital,Private,Adtiza Gammaluble,Antibiotics,140.0,452,63280.0,October,2017,Abigail Thompson,Tracy Banks,Bravo,High
Welch-Langworth ,Cummings LLC ,Schwäbisch Gmünd,Germany,48.8,9.8,Hospital,Government,Amlominphen Dexanovate,Analgesics,5.0,119,595.0,October,2017,Mary Gerrard,Britanny Bold,Delta,Low
Kozey-Emmerich ,Heidenreich Group Pharm,Mannheim,Germany,49.4878,8.4661,Hospital,Government,Belavarix Benzabicin,Antibiotics,5.0,131,655.0,October,2017,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Fahey-Prosacco Pharmacy,Jena,Germany,50.9272,11.5864,Hospital,Government,Agalsiline,Mood Stabilizers,20.0,64,1280.0,October,2017,Jessica Smith,Britanny Bold,Delta,Low
Kozey-Emmerich ,Prohaska-Kuhic Pharma Plc,Pirmasens,Germany,49.2,7.6,Hospital,Government,Diazemid Felcept,Analgesics,144.0,613,88272.0,October,2017,Erica Jones,James Goodwill,Alfa,High
Gerlach LLC ,Mante-Grady Pharma Plc,Sonthofen,Germany,47.5142,10.2817,Hospital,Private,Diprolimus,Antiseptics,100.0,634,63400.0,October,2018,Daniel Gates,Alisha Cordwell,Charlie,High
Gerlach LLC ,Rohan and Sons Pharma Plc,Prenzlau,Germany,53.3167,13.8667,Pharmacy,Institution,Veratorol Ciclovatol,Mood Stabilizers,230.0,154,35420.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Streich PLC Pharm,Radolfzell am Bodensee,Germany,47.7369,8.9697,Hospital,Private,Adriacaine,Mood Stabilizers,64.0,361,23104.0,October,2018,Sheila Stones,Britanny Bold,Delta,Medium
Daugherty-Rempel  ,Medhurst-Beer Pharm,Viernheim,Germany,49.538,8.5792,Pharmacy,Institution,Abobozolid,Antimalarial,200.0,75,15000.0,October,2018,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Rohan Inc Pharmaceutical Limited,Amberg,Germany,49.4444,11.8483,Pharmacy,Retail,Apromin,Antiseptics,1500.0,375,562500.0,October,2018,Steve Pepple,Tracy Banks,Bravo,High
Koss   ,Kreiger Inc ,Burgdorf,Germany,52.45,10.0083,Pharmacy,Retail,Factolamide,Antiseptics,-40.0,345,-13800.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,50.6597,6.7917,Pharmacy,Retail,Lovapur,Mood Stabilizers,40.0,551,22040.0,October,2018,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,50.7592,7.005,Pharmacy,Retail,Insozyme,Antiseptics,2.0,655,1310.0,October,2018,Alan Ray,James Goodwill,Alfa,Low
Koss   ,Botsford and Sons Pharma Plc,Bad Hersfeld,Germany,50.8683,9.7067,Hospital,Government,Pazofenac,Mood Stabilizers,500.0,123,61500.0,October,2018,Stella Given,Alisha Cordwell,Charlie,High
Koss   ,Goldner-Tillman Pharm,Dachau,Germany,48.2603,11.4342,Hospital,Government,Amcibax Amcikeran,Analgesics,10.0,319,3190.0,October,2018,Morris Garcia,Tracy Banks,Bravo,Low
Welch-Langworth ,"Koch, Borer and Hagenes Pharmaceutical Ltd",Lauf,Germany,49.5103,11.2772,Hospital,Private,Tetalamide,Antibiotics,187.0,430,80410.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Kuhic LLC Pharmaceutical Limited,Gronau,Germany,52.2125,7.0417,Pharmacy,Institution,Choriotrisin,Antibiotics,20.0,591,11820.0,October,2018,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,McDermott Inc Pharma Plc,Staßfurt,Germany,51.8667,11.5667,Pharmacy,Retail,Lioletine Refliruvax,Analgesics,5.0,435,2175.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Koss   ,"Wunsch, Mills and Walter Pharm",Kempen,Germany,51.3658,6.4194,Pharmacy,Retail,Novakyn Tracprox,Antiseptics,20.0,288,5760.0,October,2018,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,"Wintheiser, Breitenberg and Gottlieb ",Bünde,Germany,52.2,8.6,Hospital,Private,Symdocet,Antipiretics,3.0,470,1410.0,October,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Kutch, Daniel and Ortiz Pharm",Gummersbach,Germany,51.0333,7.5667,Hospital,Private,Hydroxyprosyn,Antibiotics,5.0,220,1100.0,October,2018,Mary Gerrard,Britanny Bold,Delta,Low
Gerlach LLC ,"Parisian, Hagenes and Skiles Pharmacy",Buxtehude,Germany,53.4769,9.7011,Hospital,Government,Lacoplex Hyaluvance,Mood Stabilizers,20.0,334,6680.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,52.8478,8.0439,Pharmacy,Retail,Abobozolid,Antimalarial,10.0,75,750.0,October,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Feest-Kshlerin ,Velbert,Germany,51.34,7.0416,Hospital,Government,Ibruferon,Antiseptics,3.0,82,246.0,October,2018,Morris Garcia,Tracy Banks,Bravo,Low
Erdman  ,Weber Ltd Pharmacy,Halle,Germany,51.4828,11.9697,Pharmacy,Institution,Zarostral,Antipiretics,10.0,141,1410.0,October,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Erdman  ,"Haag, Bradtke and Terry Pharm",Hanau,Germany,50.1328,8.9169,Hospital,Government,Proprabax,Analgesics,3.0,64,192.0,October,2018,Steve Pepple,Tracy Banks,Bravo,Low
Koss   ,Kling Inc ,Itzehoe,Germany,53.925,9.5164,Hospital,Private,Lansostral Acgestin,Antiseptics,10.0,627,6270.0,October,2018,Steve Pepple,Tracy Banks,Bravo,Low
Gerlach LLC ,Block-Romaguera Pharmacy,Werl,Germany,51.5528,7.9139,Hospital,Private,Saprodeine Zanprosyn,Antibiotics,10.0,215,2150.0,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Daugherty-Rempel Pharm,Neu Isenburg,Germany,50.0558,8.6971,Hospital,Private,Victomine,Antimalarial,60.0,705,42300.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Rowe PLC ,Lörrach,Germany,47.6156,7.6614,Hospital,Private,Angioparin Brimosumab,Mood Stabilizers,10.0,682,6820.0,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,"Casper, Hyatt and Jakubowski Pharmacy",Minden,Germany,52.2883,8.9167,Hospital,Government,Androporin,Antiseptics,23.0,659,15157.0,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Fritsch-Hauck Pharmaceutical Ltd,Fürth,Germany,49.4783,10.9903,Pharmacy,Retail,Zithrotrol,Antiseptics,20.0,137,2740.0,October,2018,Steve Pepple,Tracy Banks,Bravo,Low
Koss   ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,51.2167,10.45,Pharmacy,Retail,Hemavate Spirolinum,Mood Stabilizers,144.0,210,30240.0,October,2018,Daniel Gates,Alisha Cordwell,Charlie,High
Koss   ,Reinger Group Pharmaceutical Limited,Schwerin,Germany,53.6333,11.4167,Pharmacy,Institution,Aquamycin Lacoran,Analgesics,40.0,345,13800.0,October,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Koss   ,"Kirlin, Hamill and Dickinson Pharmaceutical Limited",Pirna,Germany,50.9622,13.9403,Hospital,Private,Kiovax Tercorolac,Analgesics,10.0,722,7220.0,October,2018,Stella Given,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Leffler-Russel Pharmaceutical Limited,Hennigsdorf,Germany,52.6378,13.2036,Pharmacy,Institution,Pazofenac,Mood Stabilizers,100.0,123,12300.0,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Graham and Sons Pharma Plc,Bad Salzungen,Germany,50.8117,10.2333,Pharmacy,Institution,Alpradipine,Analgesics,630.0,445,280350.0,October,2018,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,"Hirthe, Williamson and Macejkovic Pharmacy",Landshut,Germany,48.5397,12.1508,Hospital,Government,Ampysin,Analgesics,160.0,243,38880.0,October,2018,Alan Ray,James Goodwill,Alfa,High
Gerlach LLC ,Kunze PLC Pharma Plc,Eisenach,Germany,50.9747,10.3244,Hospital,Government,Presetron,Mood Stabilizers,5.0,216,1080.0,October,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Mann-Waelchi Pharmacy,Achim,Germany,53.013,9.033,Hospital,Private,Primatate Univatol,Mood Stabilizers,80.0,172,13760.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Medium
Gerlach LLC ,Barrows Inc Pharmacy,Teltow,Germany,52.4022,13.2706,Hospital,Private,Comzyme,Antibiotics,1280.0,114,145920.0,October,2018,Jessica Smith,Britanny Bold,Delta,High
Gerlach LLC ,Runte-Marquardt Pharm,Wittenberg,Germany,51.8671,12.6484,Hospital,Private,Palodizem,Mood Stabilizers,48.0,201,9648.0,October,2018,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Marquardt-Ryan Pharma Plc,Sondershausen,Germany,51.3667,10.8667,Pharmacy,Institution,Zyvance,Analgesics,5.0,323,1615.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,"Steuber, Skiles and Kilback Pharmacy",Datteln,Germany,51.6539,7.3417,Pharmacy,Institution,Afluferon Entrarenone,Antimalarial,200.0,104,20800.0,October,2018,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Balistreri-Watsica Pharma Plc,Siegen,Germany,50.8756,8.0167,Pharmacy,Institution,Tetratanyl,Antimalarial,55.0,511,28105.0,October,2018,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,Purdy Ltd Pharm,Korbach,Germany,51.2719,8.8731,Pharmacy,Retail,Travosoline Capolac,Antipiretics,200.0,610,122000.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,Buckridge Inc Pharmaceutical Limited,Senftenberg,Germany,51.5167,14.0167,Hospital,Government,Lansostral Acgestin,Antiseptics,20.0,627,12540.0,October,2018,Sheila Stones,Britanny Bold,Delta,Medium
Gerlach LLC ,Franecki Inc Pharma Plc,Schwerte,Germany,51.4458,7.5653,Pharmacy,Retail,Ciclonazol,Antiseptics,126.0,121,15246.0,October,2018,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gerlach LLC ,Rowe PLC ,Lörrach,Germany,47.6156,7.6614,Hospital,Private,Symbiroban,Antibiotics,10.0,122,1220.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,"Kutch, Daniel and Ortiz Pharm",Gummersbach,Germany,51.0333,7.5667,Hospital,Private,Afluferon Entrarenone,Antimalarial,1.0,104,104.0,October,2018,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Gulgowski-Vandervort Pharm,Rathenow,Germany,52.6,12.3333,Hospital,Private,Sevoderm,Antipiretics,10.0,663,6630.0,October,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Collins-Schmidt Pharma Plc,Marburg,Germany,50.8167,8.7667,Pharmacy,Retail,Tracdomide,Antipiretics,30.0,548,16440.0,October,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Erdman  ,"Sanford, Franecki and Greenholt Pharma Plc",Waltrop,Germany,51.6167,7.3833,Hospital,Government,Lovapur,Mood Stabilizers,336.0,551,185136.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,High
Gerlach LLC ,"Buckridge, Hand and Hyatt Pharmaceutical Ltd",Bad Neuenahr-Ahrweiler,Germany,50.5447,7.1133,Pharmacy,Institution,Belavarix Benzabicin,Antibiotics,5.0,131,655.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Low
Gerlach LLC ,"Hansen, Fadel and Schroeder Pharmaceutical Ltd",Herrenberg,Germany,48.5967,8.8708,Pharmacy,Retail,Kinerinex,Antiseptics,256.0,647,165632.0,October,2018,Stella Given,Alisha Cordwell,Charlie,High
Welch-Langworth ,"Buckridge, Hand and Hyatt Pharmaceutical Ltd",Bad Neuenahr-Ahrweiler,Germany,50.5447,7.1133,Pharmacy,Institution,Ketamara Evogel,Antipiretics,50.0,704,35200.0,October,2018,Thompson Crawford,James Goodwill,Alfa,High
Lockman  ,Armstrong Inc Pharm,Pfaffenhofen,Germany,48.5333,11.5167,Hospital,Government,Morphizolid Tianalin,Mood Stabilizers,20.0,742,14840.0,October,2018,Erica Jones,James Goodwill,Alfa,Medium
Gerlach LLC ,"Nolan, DuBuque and Schultz ",Oldenburg,Germany,53.1439,8.2139,Hospital,Private,Doxivorin,Antimalarial,20.0,516,10320.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Medium
Gerlach LLC ,"Cormier, Dietrich and Zulauf Pharmaceutical Limited",Esslingen,Germany,48.7406,9.3108,Hospital,Government,Flutacerol,Analgesics,50.0,745,37250.0,October,2018,Anne Wu,Britanny Bold,Delta,High
Koss   ,"Gleichner, Bahringer and Morar Pharmacy",Brilon,Germany,51.3956,8.5678,Hospital,Private,Fentalac,Antipiretics,60.0,618,37080.0,October,2018,Thompson Crawford,James Goodwill,Alfa,High
Gerlach LLC ,Collins-Schmidt Pharma Plc,Marburg,Germany,50.8167,8.7667,Pharmacy,Retail,Aggretisol,Antimalarial,552.0,262,144624.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,High
Koss   ,"Kuphal, Herzog and Purdy ",Berlin,Germany,52.5167,13.3833,Hospital,Government,Aclonuma,Antimalarial,2.0,474,948.0,October,2018,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Runte-Marquardt Pharmacy,Idstein,Germany,50.2206,8.2692,Pharmacy,Retail,Imiderm Vibranovate,Antipiretics,22.0,390,8580.0,October,2018,Anne Wu,Britanny Bold,Delta,Medium
Gerlach LLC ,McDermott Inc Pharma Plc,Staßfurt,Germany,51.8667,11.5667,Pharmacy,Retail,Ergomethate,Mood Stabilizers,50.0,604,30200.0,October,2018,Daniel Gates,Alisha Cordwell,Charlie,High
Gerlach LLC ,"Spinka, Schowalter and Conn ",Bergheim,Germany,50.9667,6.65,Pharmacy,Retail,Paronium Atracustone,Analgesics,20.0,414,8280.0,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Koss   ,Hermiston and Sons Pharmacy,Plauen,Germany,50.495,12.1383,Pharmacy,Institution,Angioparin Brimosumab,Mood Stabilizers,200.0,682,136400.0,October,2018,Steve Pepple,Tracy Banks,Bravo,High
Kozey-Emmerich ,Marquardt PLC ,Wetter (Ruhr),Germany,51.3881,7.395,Hospital,Government,Pulmodiol Adalaxime,Analgesics,56.0,605,33880.0,October,2018,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,Crist LLC Pharma Plc,Neustadt,Germany,49.35,8.15,Pharmacy,Retail,Nisorase,Antibiotics,25.0,393,9825.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,Medium
Gerlach LLC ,Balistreri Group Pharm,Böblingen,Germany,48.68330000000001,9.0,Hospital,Government,Dexacilin Triline,Analgesics,24.0,129,3096.0,October,2018,Mary Gerrard,Britanny Bold,Delta,Low
Koss   ,Carter-Conn Pharmaceutical Ltd,Günzburg,Germany,48.4525,10.2711,Pharmacy,Institution,Palodizem,Mood Stabilizers,20.0,201,4020.0,October,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gerlach LLC ,Herman-Koss Pharmaceutical Limited,Mosbach,Germany,49.35,9.1333,Hospital,Government,Victomine,Antimalarial,50.0,705,35250.0,October,2018,Steve Pepple,Tracy Banks,Bravo,High
Gerlach LLC ,Kozey Ltd Pharma Plc,Griesheim,Germany,49.8594,8.5525,Pharmacy,Institution,Brimorix Amonine,Antibiotics,20.0,398,7960.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Crist LLC Pharma Plc,Neustadt,Germany,49.35,8.15,Pharmacy,Retail,Pitodomide,Antimalarial,5.0,24,120.0,October,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Stehr-Champlin Pharmacy,Eberswalde,Germany,52.8331,13.8331,Pharmacy,Retail,Zarostral,Antipiretics,6.0,141,846.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,Fritsch LLC Pharmaceutical Ltd,Mülheim,Germany,51.4283,6.8789,Hospital,Government,Alisteride Pemidizem,Antiseptics,2.0,35,70.0,October,2018,Alan Ray,James Goodwill,Alfa,Low
Gerlach LLC ,Rowe PLC Pharm,Verl,Germany,51.8831,8.5167,Pharmacy,Retail,Adriacaine,Mood Stabilizers,10.0,361,3610.0,October,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Osinski-Collins ,Rheinfelden (Baden),Germany,47.5611,7.7917,Hospital,Private,Alpradipine,Analgesics,10.0,445,4450.0,October,2018,Stella Given,Alisha Cordwell,Charlie,Low
Welch-Langworth ,"Beahan, Littel and Ondricka ",Memmingen,Germany,47.9878,10.1811,Pharmacy,Institution,Alglutriptan,Analgesics,13.0,301,3913.0,October,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,Lindgren-Simonis Pharmacy,Neumarkt,Germany,49.2833,11.4667,Hospital,Government,Presetron,Mood Stabilizers,2.0,216,432.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Graham and Sons Pharma Plc,Bad Salzungen,Germany,50.8117,10.2333,Pharmacy,Institution,Amphesirox,Antiseptics,50.0,25,1250.0,October,2018,Alan Ray,James Goodwill,Alfa,Low
Koss   ,Fritsch LLC Pharm,Biberach,Germany,48.0981,9.7886,Hospital,Government,Zonitonin,Antiseptics,2.0,518,1036.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Raynor-Graham ,Wedel,Germany,53.5833,9.7,Pharmacy,Retail,Lansopril Acribax,Antipiretics,480.0,492,236160.0,October,2018,Mary Gerrard,Britanny Bold,Delta,High
Gerlach LLC ,Reinger Group Pharma Plc,Weil am Rhein,Germany,47.5947,7.6108,Pharmacy,Institution,Cephovelam,Mood Stabilizers,5.0,542,2710.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,"Spinka, Schowalter and Conn ",Bergheim,Germany,50.9667,6.65,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,10.0,416,4160.0,October,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,"Romaguera, Moen and Hagenes Pharm",Unterschleißheim,Germany,48.2833,11.5667,Pharmacy,Retail,Algluconium Dorzofoxin,Antibiotics,120.0,611,73320.0,October,2018,Thompson Crawford,James Goodwill,Alfa,High
Erdman  ,Keeling LLC Pharmaceutical Limited,Gelsenkirchen,Germany,51.5167,7.1,Hospital,Government,Formolovir Amanferon,Analgesics,5.0,191,955.0,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Leuschke PLC Pharmaceutical Ltd,Worms,Germany,49.6319,8.3653,Pharmacy,Institution,Alimmethate Insudase,Analgesics,10.0,624,6240.0,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,Watsica-Kovacek Pharmacy,Hameln,Germany,52.1031,9.36,Pharmacy,Institution,Topifribrate,Analgesics,10.0,621,6210.0,October,2018,Anne Wu,Britanny Bold,Delta,Low
Koss   ,Gleason PLC Pharma Plc,Bad Reichenhall,Germany,47.7247,12.8769,Pharmacy,Retail,Spiroderall,Mood Stabilizers,6.0,653,3918.0,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Gulgowski-Vandervort Pharm,Rathenow,Germany,52.6,12.3333,Hospital,Private,Secrelazine Insonamic,Antipiretics,50.0,694,34700.0,October,2018,Erica Jones,James Goodwill,Alfa,High
Gerlach LLC ,Dach Ltd Pharm,Saarlouis,Germany,49.3167,6.75,Pharmacy,Retail,Eproline,Antibiotics,80.0,780,62400.0,October,2018,Mary Gerrard,Britanny Bold,Delta,High
Erdman  ,"Heathcote, Grant and Witting Pharmaceutical Limited",Balingen,Germany,48.2731,8.8506,Pharmacy,Institution,Presetron,Mood Stabilizers,20.0,216,4320.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,Kozey Ltd Pharma Plc,Griesheim,Germany,49.8594,8.5525,Pharmacy,Institution,Microroban Afatigomar,Antimalarial,46.0,478,21988.0,October,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Welch-Langworth ,Moore PLC Pharm,Bremerhaven,Germany,53.55,8.5833,Hospital,Government,Aldevac,Analgesics,1.0,26,26.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Koss   ,"Kirlin, Hamill and Dickinson Pharmaceutical Limited",Pirna,Germany,50.9622,13.9403,Hospital,Private,Vibratosine Alemtrace,Antibiotics,100.0,269,26900.0,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,High
Gerlach LLC ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,51.2167,10.45,Pharmacy,Retail,Syntheruvax Proracin,Antimalarial,30.0,86,2580.0,October,2018,Jessica Smith,Britanny Bold,Delta,Low
Gerlach LLC ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,48.2119,9.0239,Pharmacy,Retail,Rebedase Aplencor,Mood Stabilizers,5.0,180,900.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Corkery-Kovacek Pharm,Kehl,Germany,48.5711,7.8089,Hospital,Private,Clinicilin Pentozone,Antimalarial,69.0,112,7728.0,October,2018,Sheila Stones,Britanny Bold,Delta,Low
Gerlach LLC ,Watsica-Kovacek Pharmacy,Hameln,Germany,52.1031,9.36,Pharmacy,Institution,Albudazole Erobloc,Antiseptics,10.0,563,5630.0,October,2018,Anne Wu,Britanny Bold,Delta,Low
Gerlach LLC ,"Wuckert, Kreiger and Howell Pharma Plc",Lippstadt,Germany,51.6667,8.35,Hospital,Government,Biotasol Siloderm,Antiseptics,1000.0,373,373000.0,October,2018,Sheila Stones,Britanny Bold,Delta,High
Gerlach LLC ,"Hansen, Fadel and Schroeder Pharma Plc",Wolfsburg,Germany,52.4231,10.7872,Pharmacy,Institution,Propratecan,Antimalarial,10.0,682,6820.0,October,2018,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Schimmel-Waelchi Pharma Plc,Garbsen,Germany,52.4183,9.5981,Pharmacy,Institution,Oxymotroban Fexoformin,Analgesics,10.0,458,4580.0,October,2018,Thompson Crawford,James Goodwill,Alfa,Low
Koss   ,"Reinger, Kihn and Goyette Pharmaceutical Limited",Overath,Germany,50.95,7.3,Hospital,Government,Afluferon Entrarenone,Antimalarial,-10.0,104,-1040.0,October,2018,Stella Given,Alisha Cordwell,Charlie,Low
Erdman  ,Corkery-Kovacek Pharm,Kehl,Germany,48.5711,7.8089,Hospital,Private,Trazozaprine,Mood Stabilizers,20.0,708,14160.0,October,2018,Anne Wu,Britanny Bold,Delta,Medium
Gerlach LLC ,"Zieme, Doyle and Kunze Pharm",Stuttgart,Germany,48.7761,9.1775,Pharmacy,Retail,Neuropogen Empibax,Analgesics,20.0,605,12100.0,October,2018,Jessica Smith,Britanny Bold,Delta,Medium
Gerlach LLC ,Vandervort LLC Pharmaceutical Ltd,Rottweil,Germany,48.1681,8.6247,Hospital,Private,Brimorix Amonine,Antibiotics,50.0,398,19900.0,October,2018,Alan Ray,James Goodwill,Alfa,Medium
Koss   ,Rosenbaum-Tromp Pharmacy,Lüdenscheid,Germany,51.2198,7.6273,Hospital,Private,Secrelazine Insonamic,Antipiretics,360.0,694,249840.0,October,2018,Sheila Stones,Britanny Bold,Delta,High
Koss   ,"Brakus, Rempel and Harber Pharm",Winnenden,Germany,48.8764,9.3978,Hospital,Private,Nevanide Actozide,Antibiotics,15.0,773,11595.0,October,2018,Alan Ray,James Goodwill,Alfa,Medium
Gerlach LLC ,"Crist, Wisoky and Nolan Pharmaceutical Limited",Wermelskirchen,Germany,51.1392,7.2051,Hospital,Government,Amphesirox,Antiseptics,30.0,25,750.0,October,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gerlach LLC ,"Rosenbaum, Klein and Herzog Pharma Plc",Parchim,Germany,53.4167,11.8333,Hospital,Government,Diprolimus,Antiseptics,345.0,634,218730.0,October,2018,Anne Wu,Britanny Bold,Delta,High
Gerlach LLC ,"Buckridge, Hand and Hyatt ",Dinslaken,Germany,51.5667,6.7333,Pharmacy,Institution,Formolovir Amanferon,Analgesics,24.0,191,4584.0,October,2019,Abigail Thompson,Tracy Banks,Bravo,Low
Gerlach LLC ,Schuppe Inc ,Bensheim,Germany,49.6811,8.6228,Pharmacy,Retail,Finanel,Antimalarial,10.0,206,2060.0,October,2019,Erica Jones,James Goodwill,Alfa,Low
Gerlach LLC ,Marquardt PLC ,Wetter (Ruhr),Germany,51.3881,7.395,Hospital,Government,Nisorase,Antibiotics,15.0,393,5895.0,October,2019,Thompson Crawford,James Goodwill,Alfa,Low
